DATE, OPEN, HIGH, LOW, CLOSE, VOL, OI, P, R, RINFO
19900102,98562.5000,98781.3000,98250.0000,98406.3000,140931,140931,0,0,0.0000
19900103,98375.0000,98500.0000,97906.3000,98000.0000,293462,293462,0,0,0.0000
19900104,97937.5000,98312.5000,97937.5000,98062.5000,219081,219081,0,0,0.0000
19900105,98062.5000,98500.0000,97625.0000,97812.5000,332874,332874,0,0,0.0000
19900108,97718.8000,97812.5000,97437.5000,97593.8000,253864,253864,0,0,0.0000
19900109,97625.0000,97843.8000,97406.3000,97500.0000,196738,196738,0,0,0.0000
19900110,97531.3000,97687.5000,97312.5000,97562.5000,268377,268377,0,0,0.0000
19900111,97750.0000,97843.8000,97531.3000,97562.5000,151260,151260,0,0,0.0000
19900112,97218.8000,97468.8000,96750.0000,97000.0000,484746,484746,0,0,0.0000
19900115,96718.8000,96812.5000,96531.3000,96593.8000,68318,68318,0,0,0.0000
19900116,96406.3000,96656.3000,96125.0000,96312.5000,348645,348645,0,0,0.0000
19900117,96375.0000,96562.5000,96125.0000,96312.5000,258075,258075,0,0,0.0000
19900118,95812.5000,96156.3000,95218.8000,95250.0000,499692,499692,0,0,0.0000
19900119,95687.5000,95843.8000,95343.8000,95843.8000,288593,288593,0,0,0.0000
19900122,95906.3000,95968.8000,95531.3000,95625.0000,205097,205097,0,0,0.0000
19900123,95500.0000,95875.0000,95250.0000,95875.0000,309610,309610,0,0,0.0000
19900124,94625.0000,94781.3000,94343.8000,94750.0000,385277,385277,0,0,0.0000
19900125,95062.5000,95125.0000,94250.0000,94281.3000,388638,388638,0,0,0.0000
19900126,94406.3000,94562.5000,93218.8000,93375.0000,548956,548956,0,0,0.0000
19900129,93531.3000,93781.3000,93343.8000,93500.0000,229228,229228,0,0,0.0000
19900130,93312.5000,93750.0000,92562.5000,93218.8000,516618,516618,0,0,0.0000
19900131,93093.8000,94281.3000,92937.5000,94250.0000,445820,445820,0,0,0.0000
19900201,94531.3000,94687.5000,93968.8000,94500.0000,389153,389153,0,0,0.0000
19900202,94375.0000,94562.5000,93656.3000,93843.8000,437245,437245,0,0,0.0000
19900205,93593.8000,93656.3000,93406.3000,93593.8000,165287,165287,0,0,0.0000
19900206,93312.5000,93406.3000,93031.3000,93250.0000,267535,267535,0,0,0.0000
19900207,92750.0000,93343.8000,92562.5000,93312.5000,389466,389466,0,0,0.0000
19900208,93281.3000,94281.3000,93156.3000,93687.5000,528683,528683,0,0,0.0000
19900209,94156.3000,95031.3000,94093.8000,94843.8000,442041,442041,0,0,0.0000
19900212,94906.3000,95093.8000,94000.0000,94062.5000,347154,347154,0,0,0.0000
19900213,94156.3000,94562.5000,93906.3000,94437.5000,373682,373682,0,0,0.0000
19900214,94531.3000,94656.3000,94218.8000,94343.8000,256839,256839,0,0,0.0000
19900215,94218.8000,94250.0000,93593.8000,93687.5000,367697,367697,0,0,0.0000
19900216,93843.8000,94125.0000,93562.5000,93750.0000,286262,286262,0,0,0.0000
19900220,92875.0000,93031.3000,91718.8000,92062.5000,540778,540778,0,0,0.0000
